airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0_15,all_n_16_30,all_n_31_45,all_n_46_60,all_n_61_90,all_n_91_120,all_n_120_plus,all_excluded,all_total,all_flights,all_booths
MSP,Terminal 2Humphrey,2018-10-22,1200 - 1300,4,10,0,0,4,10,19,0,0,0,0,0,0,0,19,1,0
MSP,Terminal 2Humphrey,2018-10-22,1300 - 1400,7,13,9,11,7,13,18,0,0,0,0,0,0,1,19,1,0
MSP,Terminal 2Humphrey,2018-10-22,1500 - 1600,5,12,4,5,5,12,36,0,0,0,0,0,0,2,38,2,0
MSP,Terminal 2Humphrey,2018-10-22,1600 - 1700,8,11,7,10,7,11,13,0,0,0,0,0,0,1,14,1,0
MSP,Terminal 2Humphrey,2018-10-22,1700 - 1800,16,30,1,1,16,30,82,96,0,0,0,0,0,5,183,2,4
MSP,Terminal 2Humphrey,2018-10-22,1900 - 2000,11,19,10,15,11,19,104,26,0,0,0,0,0,5,135,1,4
MSP,Terminal 2Humphrey,2018-10-22,2100 - 2200,1,4,0,0,1,4,5,0,0,0,0,0,0,2,7,1,0
MSP,Terminal 1Lindbergh,2018-10-23,0800 - 0900,8,12,11,20,10,20,60,3,0,0,0,0,0,2,65,1,3
MSP,Terminal 1Lindbergh,2018-10-23,1100 - 1200,12,51,25,55,16,55,262,159,42,15,0,0,0,13,491,2,7
MSP,Terminal 1Lindbergh,2018-10-23,1200 - 1300,11,33,19,34,15,34,230,176,18,0,0,0,0,10,434,2,8
MSP,Terminal 1Lindbergh,2018-10-23,1400 - 1500,7,20,15,26,10,26,186,54,0,0,0,0,0,5,245,1,6
MSP,Terminal 1Lindbergh,2018-10-23,1500 - 1600,10,19,11,18,10,19,138,37,0,0,0,0,0,6,181,1,6
MSP,Terminal 1Lindbergh,2018-10-23,1700 - 1800,10,21,9,21,10,21,202,54,0,0,0,0,0,8,264,2,7
MSP,Terminal 2Humphrey,2018-10-23,0800 - 0900,8,9,7,8,7,9,7,0,0,0,0,0,0,0,7,1,0
MSP,Terminal 2Humphrey,2018-10-23,1100 - 1200,4,10,4,6,4,10,28,0,0,0,0,0,0,2,30,2,0
MSP,Terminal 2Humphrey,2018-10-23,1200 - 1300,6,12,6,7,6,12,50,0,0,0,0,0,0,2,52,2,0
MSP,Terminal 2Humphrey,2018-10-23,1400 - 1500,1,6,0,0,1,6,17,0,0,0,0,0,0,1,18,1,0
MSP,Terminal 2Humphrey,2018-10-23,1500 - 1600,4,7,3,3,4,7,14,0,0,0,0,0,0,1,15,1,0
MSP,Terminal 2Humphrey,2018-10-23,1700 - 1800,3,9,2,3,3,9,19,0,0,0,0,0,0,2,21,2,0
MSP,Terminal 1Lindbergh,2018-10-24,0800 - 0900,5,11,6,12,6,12,62,0,0,0,0,0,0,2,64,1,1
MSP,Terminal 1Lindbergh,2018-10-24,1100 - 1200,11,28,21,43,16,43,101,63,29,0,0,0,0,3,196,1,7
MSP,Terminal 1Lindbergh,2018-10-24,1200 - 1300,9,25,15,29,11,29,291,112,0,0,0,0,0,14,417,2,8
MSP,Terminal 1Lindbergh,2018-10-24,1400 - 1500,27,50,0,0,27,50,0,5,0,1,0,0,0,1,7,1,0
MSP,Terminal 1Lindbergh,2018-10-24,1500 - 1600,14,36,24,44,17,44,293,256,81,0,0,0,0,18,648,3,8
MSP,Terminal 1Lindbergh,2018-10-24,1600 - 1700,8,13,8,13,8,13,66,0,0,0,0,0,0,3,69,1,4
MSP,Terminal 1Lindbergh,2018-10-24,1700 - 1800,8,19,12,21,8,21,316,27,0,0,0,0,0,10,353,2,6
MSP,Terminal 2Humphrey,2018-10-24,0800 - 0900,3,5,4,7,4,7,9,0,0,0,0,0,0,0,9,1,0
MSP,Terminal 2Humphrey,2018-10-24,1100 - 1200,4,7,0,0,4,7,8,0,0,0,0,0,0,1,9,1,0
MSP,Terminal 2Humphrey,2018-10-24,1200 - 1300,4,10,5,8,4,10,29,0,0,0,0,0,0,2,31,2,0
MSP,Terminal 2Humphrey,2018-10-24,1400 - 1500,27,34,28,30,27,34,0,67,21,0,0,0,0,3,91,1,2
MSP,Terminal 2Humphrey,2018-10-24,1500 - 1600,6,21,5,10,6,21,53,2,0,0,0,0,0,2,57,3,0
MSP,Terminal 2Humphrey,2018-10-24,1600 - 1700,5,7,4,4,5,7,6,0,0,0,0,0,0,1,7,1,0
MSP,Terminal 2Humphrey,2018-10-24,1700 - 1800,4,10,2,3,4,10,25,0,0,0,0,0,0,2,27,2,0
MSP,Terminal 2Humphrey,2018-10-24,1900 - 2000,10,23,10,23,10,23,105,44,0,0,0,0,0,8,157,1,4
MSP,Terminal 1Lindbergh,2018-10-25,0800 - 0900,4,9,7,10,6,10,63,0,0,0,0,0,0,2,65,1,1
MSP,Terminal 1Lindbergh,2018-10-25,1100 - 1200,16,42,29,52,22,52,90,91,41,19,0,0,0,7,248,1,7
MSP,Terminal 1Lindbergh,2018-10-25,1200 - 1300,18,60,31,64,22,64,178,158,102,21,4,0,0,13,476,2,7
MSP,Terminal 1Lindbergh,2018-10-25,1300 - 1400,9,39,29,48,20,48,95,43,46,15,0,0,0,6,205,1,8
MSP,Terminal 1Lindbergh,2018-10-25,1400 - 1500,7,17,13,21,8,21,168,29,0,0,0,0,0,7,204,1,5
MSP,Terminal 1Lindbergh,2018-10-25,1500 - 1600,7,15,12,20,9,20,137,16,0,0,0,0,0,5,158,1,6
MSP,Terminal 1Lindbergh,2018-10-25,1600 - 1700,9,14,11,18,10,18,55,3,0,0,0,0,0,2,60,1,3
MSP,Terminal 1Lindbergh,2018-10-25,1700 - 1800,11,24,15,24,11,24,152,70,0,0,0,0,0,7,229,1,4
MSP,Terminal 2Humphrey,2018-10-25,0800 - 0900,3,6,5,6,4,6,11,0,0,0,0,0,0,0,11,1,0
MSP,Terminal 2Humphrey,2018-10-25,1100 - 1200,9,46,0,0,9,46,17,0,0,2,0,0,0,0,19,1,0
MSP,Terminal 2Humphrey,2018-10-25,1200 - 1300,6,16,6,7,6,16,44,2,0,0,0,0,0,1,47,2,0
MSP,Terminal 2Humphrey,2018-10-25,1300 - 1400,2,7,4,4,2,7,19,0,0,0,0,0,0,1,20,1,0
MSP,Terminal 2Humphrey,2018-10-25,1400 - 1500,3,7,0,0,3,7,22,0,0,0,0,0,0,1,23,1,0
MSP,Terminal 2Humphrey,2018-10-25,1500 - 1600,3,7,3,3,3,7,21,0,0,0,0,0,0,1,22,1,0
MSP,Terminal 2Humphrey,2018-10-25,1600 - 1700,7,8,8,8,7,8,9,0,0,0,0,0,0,1,10,1,0
MSP,Terminal 2Humphrey,2018-10-25,1700 - 1800,4,10,0,0,4,10,21,0,0,0,0,0,0,1,22,1,0
MSP,Terminal 1Lindbergh,2018-10-26,0900 - 1000,6,13,11,24,9,24,51,11,0,0,0,0,0,2,64,1,2
MSP,Terminal 1Lindbergh,2018-10-26,1200 - 1300,10,27,18,33,11,33,163,48,2,0,0,0,0,7,220,1,4
MSP,Terminal 1Lindbergh,2018-10-26,1300 - 1400,9,30,27,50,18,50,133,51,38,12,0,0,0,7,241,1,6
MSP,Terminal 1Lindbergh,2018-10-26,1400 - 1500,10,37,22,40,12,40,145,61,14,0,0,0,0,6,226,1,5
MSP,Terminal 1Lindbergh,2018-10-26,1600 - 1700,10,30,17,34,12,34,358,133,7,0,0,0,0,15,513,3,6
MSP,Terminal 1Lindbergh,2018-10-26,1800 - 1900,10,28,18,30,11,30,129,28,0,0,0,0,0,6,163,2,3
MSP,Terminal 2Humphrey,2018-10-26,0900 - 1000,5,10,7,10,5,10,12,0,0,0,0,0,0,0,12,1,0
MSP,Terminal 2Humphrey,2018-10-26,1200 - 1300,7,13,0,0,7,13,48,0,0,0,0,0,0,1,49,1,0
MSP,Terminal 2Humphrey,2018-10-26,1300 - 1400,5,9,3,3,5,9,23,0,0,0,0,0,0,1,24,1,0
MSP,Terminal 2Humphrey,2018-10-26,1400 - 1500,4,10,4,5,4,10,31,0,0,0,0,0,0,1,32,1,0
MSP,Terminal 2Humphrey,2018-10-26,1600 - 1700,5,13,9,13,6,13,59,0,0,0,0,0,0,3,62,3,0
MSP,Terminal 2Humphrey,2018-10-26,1800 - 1900,11,25,19,32,13,32,91,52,5,0,0,0,0,5,153,2,3
MSP,Terminal 1Lindbergh,2018-10-27,0800 - 0900,7,11,10,15,8,15,62,0,0,0,0,0,0,2,64,1,1
MSP,Terminal 1Lindbergh,2018-10-27,1200 - 1300,9,25,14,25,10,25,379,107,0,0,0,0,0,13,499,2,7
MSP,Terminal 1Lindbergh,2018-10-27,1300 - 1400,9,27,22,37,16,37,117,79,30,0,0,0,0,6,232,1,8
MSP,Terminal 1Lindbergh,2018-10-27,1400 - 1500,14,30,24,40,17,40,121,112,20,0,0,0,0,5,258,1,6
MSP,Terminal 1Lindbergh,2018-10-27,1500 - 1600,8,20,15,22,10,22,142,27,0,0,0,0,0,6,175,1,6
MSP,Terminal 1Lindbergh,2018-10-27,1600 - 1700,6,12,6,12,6,12,69,0,0,0,0,0,0,2,71,1,2
MSP,Terminal 1Lindbergh,2018-10-27,1700 - 1800,12,30,16,30,12,30,158,89,0,0,0,0,0,8,255,1,5
MSP,Terminal 1Lindbergh,2018-10-27,1800 - 1900,6,11,0,0,6,11,10,0,0,0,0,0,0,1,11,1,0
MSP,Terminal 1Lindbergh,2018-10-27,2000 - 2100,7,13,7,11,7,13,140,0,0,0,0,0,0,2,142,1,4
MSP,Terminal 2Humphrey,2018-10-27,0800 - 0900,6,9,6,8,6,9,10,0,0,0,0,0,0,1,11,1,0
MSP,Terminal 2Humphrey,2018-10-27,1200 - 1300,4,12,7,7,4,12,65,0,0,0,0,0,0,1,66,2,0
MSP,Terminal 2Humphrey,2018-10-27,1300 - 1400,5,10,13,13,6,13,24,0,0,0,0,0,0,1,25,1,0
MSP,Terminal 2Humphrey,2018-10-27,1400 - 1500,15,27,22,22,15,27,72,75,0,0,0,0,0,3,150,2,2
MSP,Terminal 2Humphrey,2018-10-27,1500 - 1600,5,13,5,6,5,13,26,0,0,0,0,0,0,1,27,1,0
MSP,Terminal 2Humphrey,2018-10-27,1700 - 1800,6,12,0,0,6,12,32,0,0,0,0,0,0,1,33,1,0
MSP,Terminal 2Humphrey,2018-10-27,1800 - 1900,12,22,13,22,12,22,82,47,0,0,0,0,0,1,130,1,4
MSP,Terminal 2Humphrey,2018-10-27,2000 - 2100,4,8,0,0,4,8,6,0,0,0,0,0,0,1,7,1,0
MSP,Terminal 1Lindbergh,2018-10-28,1000 - 1100,8,13,10,24,9,24,105,7,0,0,0,0,0,4,116,1,2
MSP,Terminal 1Lindbergh,2018-10-28,1300 - 1400,27,77,42,77,32,77,171,167,192,119,67,0,0,20,736,3,7
MSP,Terminal 1Lindbergh,2018-10-28,1500 - 1600,7,24,14,30,10,30,139,37,0,0,0,0,0,6,182,1,6
MSP,Terminal 1Lindbergh,2018-10-28,1600 - 1700,10,26,16,30,12,30,183,68,0,0,0,0,0,8,259,2,5
MSP,Terminal 1Lindbergh,2018-10-28,1800 - 1900,7,13,8,10,7,13,149,0,0,0,0,0,0,3,152,1,5
MSP,Terminal 1Lindbergh,2018-10-28,1900 - 2000,13,39,18,39,14,39,146,87,20,0,0,0,0,6,259,1,4
MSP,Terminal 2Humphrey,2018-10-28,1000 - 1100,2,3,4,6,3,6,7,0,0,0,0,0,0,1,8,1,0
MSP,Terminal 2Humphrey,2018-10-28,1300 - 1400,8,28,10,10,8,28,75,11,0,0,0,0,0,3,89,3,0
MSP,Terminal 2Humphrey,2018-10-28,1400 - 1500,12,37,20,26,12,37,86,23,2,0,0,0,0,4,115,1,2
MSP,Terminal 2Humphrey,2018-10-28,1500 - 1600,4,11,3,4,4,11,28,0,0,0,0,0,0,1,29,1,0
MSP,Terminal 2Humphrey,2018-10-28,1600 - 1700,5,12,4,10,5,12,32,0,0,0,0,0,0,1,33,2,0
MSP,Terminal 2Humphrey,2018-10-28,1800 - 1900,2,6,0,0,2,6,8,0,0,0,0,0,0,1,9,1,0
MSP,Terminal 2Humphrey,2018-10-28,1900 - 2000,6,13,2,2,6,13,20,0,0,0,0,0,0,0,20,1,0
MSP,Terminal 1Lindbergh,2018-10-29,0800 - 0900,5,12,6,14,6,14,64,0,0,0,0,0,0,2,66,1,2
MSP,Terminal 1Lindbergh,2018-10-29,1200 - 1300,9,23,20,38,15,38,116,52,26,0,0,0,0,5,199,1,7
MSP,Terminal 1Lindbergh,2018-10-29,1300 - 1400,20,48,32,62,23,62,166,193,83,29,6,0,0,16,493,2,7
MSP,Terminal 1Lindbergh,2018-10-29,1600 - 1700,12,34,26,60,18,60,241,112,30,32,0,0,0,14,429,3,6
MSP,Terminal 1Lindbergh,2018-10-29,1800 - 1900,12,18,0,0,12,18,9,1,0,0,0,0,0,1,11,1,0
MSP,Terminal 1Lindbergh,2018-10-29,1900 - 2000,12,36,20,43,15,43,159,89,22,0,0,0,0,6,276,1,6
MSP,Terminal 2Humphrey,2018-10-29,0800 - 0900,2,3,2,4,2,4,8,0,0,0,0,0,0,1,9,1,0
MSP,Terminal 2Humphrey,2018-10-29,1200 - 1300,3,8,5,5,3,8,17,0,0,0,0,0,0,0,17,1,0
MSP,Terminal 2Humphrey,2018-10-29,1300 - 1400,10,21,7,15,9,21,59,10,0,0,0,0,0,3,72,2,0
MSP,Terminal 2Humphrey,2018-10-29,1600 - 1700,8,25,7,10,8,25,34,2,0,0,0,0,0,2,38,2,0
MSP,Terminal 2Humphrey,2018-10-29,1800 - 1900,20,30,21,32,20,32,26,99,2,0,0,0,0,4,131,1,2
MSP,Terminal 2Humphrey,2018-10-29,1900 - 2000,5,10,1,1,5,10,10,0,0,0,0,0,0,1,11,1,0
MSP,Terminal 1Lindbergh,2018-10-30,0800 - 0900,5,11,7,18,6,18,60,3,0,0,0,0,0,0,63,1,2
MSP,Terminal 1Lindbergh,2018-10-30,1200 - 1300,7,26,15,36,11,36,143,32,7,0,0,0,0,6,188,1,7
MSP,Terminal 1Lindbergh,2018-10-30,1300 - 1400,15,43,23,43,17,43,219,237,31,0,0,0,0,12,499,2,6
MSP,Terminal 1Lindbergh,2018-10-30,1500 - 1600,16,34,22,38,17,38,138,205,19,0,0,0,0,12,374,2,7
MSP,Terminal 1Lindbergh,2018-10-30,1600 - 1700,4,8,5,9,4,9,59,0,0,0,0,0,0,2,61,1,5
MSP,Terminal 2Humphrey,2018-10-30,0800 - 0900,2,4,4,4,2,4,5,0,0,0,0,0,0,1,6,1,0
MSP,Terminal 2Humphrey,2018-10-30,1200 - 1300,1,5,5,5,1,5,12,0,0,0,0,0,0,0,12,1,0
MSP,Terminal 2Humphrey,2018-10-30,1300 - 1400,9,17,10,16,9,17,49,5,0,0,0,0,0,0,54,2,0
MSP,Terminal 2Humphrey,2018-10-30,1500 - 1600,12,22,17,17,12,22,20,23,0,0,0,0,0,2,45,2,0
MSP,Terminal 1Lindbergh,2018-10-31,0800 - 0900,5,16,6,14,5,16,51,2,0,0,0,0,0,1,54,1,2
MSP,Terminal 1Lindbergh,2018-10-31,1200 - 1300,8,18,15,26,12,26,112,50,0,0,0,0,0,2,164,1,6
MSP,Terminal 1Lindbergh,2018-10-31,1300 - 1400,12,30,17,31,13,31,289,178,2,0,0,0,0,14,483,2,6
MSP,Terminal 1Lindbergh,2018-10-31,1500 - 1600,10,27,17,31,12,31,249,69,3,0,0,0,0,7,328,2,5
MSP,Terminal 1Lindbergh,2018-10-31,1600 - 1700,6,16,8,16,7,16,52,4,0,0,0,0,0,0,56,1,4
MSP,Terminal 1Lindbergh,2018-10-31,1700 - 1800,7,16,12,16,8,16,127,4,0,0,0,0,0,1,132,1,2
MSP,Terminal 1Lindbergh,2018-10-31,1800 - 1900,7,11,0,0,7,11,10,0,0,0,0,0,0,0,10,1,0
MSP,Terminal 1Lindbergh,2018-10-31,1900 - 2000,12,33,22,39,15,39,114,82,16,0,0,0,0,7,219,1,6
MSP,Terminal 2Humphrey,2018-10-31,0800 - 0900,2,4,4,4,2,4,7,0,0,0,0,0,0,1,8,1,0
MSP,Terminal 2Humphrey,2018-10-31,1200 - 1300,4,10,3,4,4,10,19,0,0,0,0,0,0,1,20,1,0
MSP,Terminal 2Humphrey,2018-10-31,1300 - 1400,6,28,0,0,6,28,61,1,0,0,0,0,0,3,65,2,0
MSP,Terminal 2Humphrey,2018-10-31,1400 - 1500,5,17,15,17,5,17,81,3,0,0,0,0,0,4,88,1,2
MSP,Terminal 2Humphrey,2018-10-31,1500 - 1600,4,9,8,8,4,9,42,0,0,0,0,0,0,2,44,2,0
MSP,Terminal 2Humphrey,2018-10-31,1800 - 1900,10,19,10,19,10,19,92,28,0,0,0,0,0,4,124,1,4
MSP,Terminal 2Humphrey,2018-10-31,1900 - 2000,5,10,3,4,5,10,15,0,0,0,0,0,0,1,16,1,0
MSP,Terminal 1Lindbergh,2018-11-01,0800 - 0900,6,10,8,16,7,16,59,3,0,0,0,0,0,2,64,1,2
MSP,Terminal 1Lindbergh,2018-11-01,1200 - 1300,12,34,25,45,18,45,112,51,51,0,0,0,0,6,220,1,7
MSP,Terminal 1Lindbergh,2018-11-01,1300 - 1400,14,46,28,51,17,51,232,191,38,17,0,0,0,11,489,2,7
MSP,Terminal 1Lindbergh,2018-11-01,1500 - 1600,7,35,18,35,11,35,140,28,9,0,0,0,0,6,183,1,5
MSP,Terminal 1Lindbergh,2018-11-01,1600 - 1700,6,20,15,35,11,35,164,23,13,0,0,0,0,4,204,2,4
MSP,Terminal 2Humphrey,2018-11-01,0800 - 0900,3,5,5,7,4,7,8,0,0,0,0,0,0,1,9,1,0
MSP,Terminal 2Humphrey,2018-11-01,1200 - 1300,5,10,0,0,5,10,24,0,0,0,0,0,0,1,25,1,0
MSP,Terminal 2Humphrey,2018-11-01,1300 - 1400,7,14,10,14,7,14,56,0,0,0,0,0,0,2,58,2,0
MSP,Terminal 2Humphrey,2018-11-01,1500 - 1600,4,9,0,0,4,9,16,0,0,0,0,0,0,1,17,1,0
MSP,Terminal 2Humphrey,2018-11-01,1600 - 1700,2,5,3,4,2,5,19,0,0,0,0,0,0,2,21,2,0
MSP,Terminal 1Lindbergh,2018-11-02,0800 - 0900,14,21,14,21,14,21,46,20,0,0,0,0,0,2,68,1,2
MSP,Terminal 1Lindbergh,2018-11-02,1200 - 1300,7,19,17,28,11,28,134,47,0,0,0,0,0,5,186,1,7
MSP,Terminal 1Lindbergh,2018-11-02,1300 - 1400,14,35,29,48,19,48,190,147,62,15,0,0,0,11,425,2,8
MSP,Terminal 1Lindbergh,2018-11-02,1500 - 1600,11,24,15,24,12,24,150,89,0,0,0,0,0,7,246,1,7
MSP,Terminal 1Lindbergh,2018-11-02,1600 - 1700,9,22,16,27,11,27,148,64,0,0,0,0,0,8,220,2,6
MSP,Terminal 1Lindbergh,2018-11-02,1800 - 1900,2,6,7,7,4,7,5,0,0,0,0,0,0,1,6,1,0
MSP,Terminal 1Lindbergh,2018-11-02,1900 - 2000,10,32,17,32,11,32,170,36,4,0,0,0,0,7,217,1,4
MSP,Terminal 2Humphrey,2018-11-02,0800 - 0900,10,11,13,15,11,15,7,0,0,0,0,0,0,1,8,1,0
MSP,Terminal 2Humphrey,2018-11-02,1200 - 1300,3,4,0,0,3,4,12,0,0,0,0,0,0,1,13,1,0
MSP,Terminal 2Humphrey,2018-11-02,1300 - 1400,7,22,5,5,7,22,53,4,0,0,0,0,0,2,59,2,0
MSP,Terminal 2Humphrey,2018-11-02,1500 - 1600,4,10,0,0,4,10,22,0,0,0,0,0,0,1,23,1,0
MSP,Terminal 2Humphrey,2018-11-02,1600 - 1700,2,5,3,4,2,5,21,0,0,0,0,0,0,1,22,1,0
MSP,Terminal 2Humphrey,2018-11-02,1800 - 1900,9,26,16,27,11,27,96,31,0,0,0,0,0,7,134,1,5
MSP,Terminal 2Humphrey,2018-11-02,1900 - 2000,4,8,0,0,4,8,16,0,0,0,0,0,0,1,17,1,0
MSP,Terminal 1Lindbergh,2018-11-03,0800 - 0900,6,11,8,12,7,12,68,0,0,0,0,0,0,3,71,1,2
MSP,Terminal 1Lindbergh,2018-11-03,1300 - 1400,12,32,18,32,13,32,398,232,10,0,0,0,0,19,659,3,10
MSP,Terminal 1Lindbergh,2018-11-03,1500 - 1600,11,28,17,31,13,31,204,136,4,0,0,0,0,9,353,2,8
MSP,Terminal 1Lindbergh,2018-11-03,1600 - 1700,7,14,9,21,8,21,55,5,0,0,0,0,0,2,62,1,4
MSP,Terminal 1Lindbergh,2018-11-03,1800 - 1900,8,12,0,0,8,12,8,0,0,0,0,0,0,1,9,1,0
MSP,Terminal 1Lindbergh,2018-11-03,1900 - 2000,6,13,8,13,6,13,106,0,0,0,0,0,0,3,109,1,2
MSP,Terminal 2Humphrey,2018-11-03,0800 - 0900,4,4,4,7,4,7,5,0,0,0,0,0,0,1,6,1,0
MSP,Terminal 2Humphrey,2018-11-03,1300 - 1400,5,15,4,6,5,15,67,0,0,0,0,0,0,2,69,3,0
MSP,Terminal 2Humphrey,2018-11-03,1400 - 1500,7,13,0,0,7,13,107,0,0,0,0,0,0,4,111,1,3
MSP,Terminal 2Humphrey,2018-11-03,1500 - 1600,5,12,2,6,4,12,46,0,0,0,0,0,0,1,47,2,0
MSP,Terminal 2Humphrey,2018-11-03,1800 - 1900,14,23,11,22,13,23,78,50,0,0,0,0,0,4,132,1,4
MSP,Terminal 2Humphrey,2018-11-03,1900 - 2000,4,9,0,0,4,9,11,0,0,0,0,0,0,0,11,1,0
MSP,Terminal 1Lindbergh,2018-11-04,1100 - 1200,21,31,21,35,21,35,0,66,4,0,0,0,0,3,73,1,2
MSP,Terminal 1Lindbergh,2018-11-04,1200 - 1300,16,39,22,43,18,43,321,265,130,0,0,0,0,23,739,3,10
MSP,Terminal 1Lindbergh,2018-11-04,1400 - 1500,8,18,10,19,9,19,156,14,0,0,0,0,0,6,176,1,6
MSP,Terminal 1Lindbergh,2018-11-04,1500 - 1600,9,22,13,22,10,22,139,23,0,0,0,0,0,6,168,1,6
MSP,Terminal 1Lindbergh,2018-11-04,1700 - 1800,5,8,7,11,6,11,67,0,0,0,0,0,0,0,67,1,5
MSP,Terminal 1Lindbergh,2018-11-04,1800 - 1900,10,24,22,43,14,43,271,78,40,0,0,0,0,6,395,2,6
MSP,Terminal 2Humphrey,2018-11-04,1200 - 1300,7,23,4,6,7,23,58,1,0,0,0,0,0,2,61,3,0
MSP,Terminal 2Humphrey,2018-11-04,1400 - 1500,4,7,0,0,4,7,15,0,0,0,0,0,0,1,16,1,0
MSP,Terminal 2Humphrey,2018-11-04,1500 - 1600,11,29,22,29,11,29,113,40,0,0,0,0,0,5,158,2,2
MSP,Terminal 2Humphrey,2018-11-04,1700 - 1800,3,5,3,5,3,5,8,0,0,0,0,0,0,0,8,1,0
MSP,Terminal 2Humphrey,2018-11-04,1800 - 1900,7,17,4,4,7,17,20,2,0,0,0,0,0,0,22,2,0
MSP,Terminal 1Lindbergh,2018-11-05,0900 - 1000,7,14,8,17,7,17,67,1,0,0,0,0,0,3,71,1,2
MSP,Terminal 1Lindbergh,2018-11-05,1100 - 1200,12,28,24,52,19,52,105,86,30,11,0,0,0,8,240,1,8
MSP,Terminal 1Lindbergh,2018-11-05,1200 - 1300,14,33,30,62,23,62,163,161,84,38,5,0,0,13,464,2,9
MSP,Terminal 1Lindbergh,2018-11-05,1400 - 1500,10,19,15,26,12,26,216,81,0,0,0,0,0,10,307,2,7
MSP,Terminal 1Lindbergh,2018-11-05,1700 - 1800,12,23,18,25,13,25,96,49,0,0,0,0,0,4,149,2,4
MSP,Terminal 1Lindbergh,2018-11-05,1800 - 1900,15,31,17,33,16,33,138,115,9,0,0,0,0,8,270,1,9
MSP,Terminal 1Lindbergh,2018-11-05,2000 - 2100,7,16,6,14,7,16,54,3,0,0,0,0,0,0,57,1,2
MSP,Terminal 2Humphrey,2018-11-05,1100 - 1200,3,6,5,5,4,6,12,0,0,0,0,0,0,1,13,1,0
MSP,Terminal 2Humphrey,2018-11-05,1200 - 1300,3,16,8,8,4,16,27,1,0,0,0,0,0,1,29,2,0
MSP,Terminal 2Humphrey,2018-11-05,1400 - 1500,4,8,4,4,4,8,24,0,0,0,0,0,0,1,25,2,0
MSP,Terminal 2Humphrey,2018-11-05,1700 - 1800,13,37,23,38,15,38,70,37,12,0,0,0,0,4,123,1,4
MSP,Terminal 2Humphrey,2018-11-05,1800 - 1900,5,10,0,0,5,10,10,0,0,0,0,0,0,1,11,1,0
MSP,Terminal 2Humphrey,2018-11-05,2200 - 2300,2,6,21,39,16,39,45,27,17,0,0,0,0,5,94,1,2
MSP,Terminal 1Lindbergh,2018-11-06,0800 - 0900,7,10,7,12,7,12,65,0,0,0,0,0,0,3,68,1,2
MSP,Terminal 1Lindbergh,2018-11-06,1100 - 1200,11,27,24,54,16,54,118,57,13,14,0,0,0,6,208,1,6
MSP,Terminal 1Lindbergh,2018-11-06,1200 - 1300,21,43,48,72,35,72,37,218,41,44,91,0,0,10,441,2,8
MSP,Terminal 1Lindbergh,2018-11-06,1400 - 1500,8,19,14,26,10,26,228,55,0,0,0,0,0,9,292,2,10
MSP,Terminal 1Lindbergh,2018-11-06,1600 - 1700,8,13,10,19,9,19,63,4,0,0,0,0,0,0,67,1,5
MSP,Terminal 1Lindbergh,2018-11-06,1800 - 1900,6,12,0,0,6,12,132,0,0,0,0,0,0,5,137,1,6
MSP,Terminal 2Humphrey,2018-11-06,0800 - 0900,2,2,4,6,3,6,6,0,0,0,0,0,0,1,7,1,0
MSP,Terminal 2Humphrey,2018-11-06,1100 - 1200,5,9,0,0,5,9,19,0,0,0,0,0,0,1,20,1,0
MSP,Terminal 2Humphrey,2018-11-06,1200 - 1300,8,20,9,9,8,20,35,3,0,0,0,0,0,2,40,2,0
MSP,Terminal 2Humphrey,2018-11-06,1400 - 1500,4,10,3,5,4,10,26,0,0,0,0,0,0,1,27,2,0
MSP,Terminal 2Humphrey,2018-11-06,1600 - 1700,6,7,7,8,6,8,7,0,0,0,0,0,0,1,8,1,0
MSP,Terminal 2Humphrey,2018-11-06,1800 - 1900,1,2,0,0,1,2,8,0,0,0,0,0,0,1,9,1,0
MSP,Terminal 1Lindbergh,2018-11-07,0800 - 0900,3,6,6,13,6,13,62,0,0,0,0,0,0,0,62,1,1
MSP,Terminal 1Lindbergh,2018-11-07,1200 - 1300,10,59,37,78,21,78,315,93,27,41,59,0,0,18,553,3,7
MSP,Terminal 1Lindbergh,2018-11-07,1400 - 1500,8,25,22,42,12,42,209,25,26,0,0,0,0,7,267,2,4
MSP,Terminal 1Lindbergh,2018-11-07,1600 - 1700,4,8,7,14,6,14,69,0,0,0,0,0,0,3,72,1,2
MSP,Terminal 1Lindbergh,2018-11-07,1700 - 1800,3,7,0,0,3,7,6,0,0,0,0,0,0,2,8,1,0
MSP,Terminal 1Lindbergh,2018-11-07,1800 - 1900,10,30,19,38,12,38,229,74,16,0,0,0,0,11,330,2,6
MSP,Terminal 2Humphrey,2018-11-07,0800 - 0900,2,2,4,7,4,7,12,0,0,0,0,0,0,0,12,1,0
MSP,Terminal 2Humphrey,2018-11-07,1200 - 1300,3,42,1,3,3,42,51,0,1,0,0,0,0,3,55,3,0
MSP,Terminal 2Humphrey,2018-11-07,1400 - 1500,4,9,0,0,4,9,41,0,0,0,0,0,0,2,43,2,0
MSP,Terminal 2Humphrey,2018-11-07,1500 - 1600,7,11,7,7,7,11,37,0,0,0,0,0,0,2,39,1,1
MSP,Terminal 2Humphrey,2018-11-07,1700 - 1800,10,21,11,23,10,23,94,26,0,0,0,0,0,7,127,1,4
