airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0_15,all_n_16_30,all_n_31_45,all_n_46_60,all_n_61_90,all_n_91_120,all_n_120_plus,all_excluded,all_total,all_flights,all_booths
LAX,Satellite 2,2018-11-28,1300 - 1400,10,35,19,42,16,42,124,70,28,0,0,0,0,7,229,1,5
LAX,Satellite 2,2018-11-28,1400 - 1500,7,18,11,22,8,22,158,26,0,0,0,0,0,6,190,1,5
LAX,Satellite 2,2018-11-28,1500 - 1600,5,13,7,13,5,13,143,0,0,0,0,0,0,4,147,1,5
LAX,Satellite 2,2018-11-28,1600 - 1700,10,29,12,29,11,29,126,37,0,0,0,0,0,5,168,2,5
LAX,Satellite 2,2018-11-28,1700 - 1800,10,27,13,37,11,37,270,81,8,0,0,0,0,12,371,2,6
LAX,Satellite 2,2018-11-28,1800 - 1900,9,24,12,29,10,29,231,36,0,0,0,0,0,8,275,3,7
LAX,Satellite 7,2018-11-28,0900 - 1000,10,28,15,38,12,38,151,56,10,0,0,0,0,6,223,1,8
LAX,Satellite 7,2018-11-28,1300 - 1400,0,0,0,0,0,0,124,0,0,0,0,0,0,2,126,1,6
LAX,Satellite 7,2018-11-28,1500 - 1600,6,25,10,35,8,35,122,9,2,0,0,0,0,5,138,1,6
LAX,Satellite 7,2018-11-28,1600 - 1700,7,36,18,51,10,51,368,66,28,6,0,0,0,16,484,3,6
LAX,Satellite 7,2018-11-28,1700 - 1800,3,57,6,34,4,57,278,20,5,3,0,0,0,11,317,3,6
LAX,Satellite 7,2018-11-28,1800 - 1900,27,32,0,0,27,32,0,6,2,0,0,0,0,0,8,1,0
LAX,Satellite 7,2018-11-28,1900 - 2000,18,21,0,0,18,21,2,17,0,0,0,0,0,1,20,1,0
LAX,Satellite 7,2018-11-28,2000 - 2100,17,19,0,0,17,19,1,6,0,0,0,0,0,0,7,1,0
LAX,Satellite 7,2018-11-28,2100 - 2200,22,25,0,0,22,25,0,6,0,0,0,0,0,1,7,1,0
LAX,Terminal 4,2018-11-28,0600 - 0700,10,15,0,0,10,15,14,0,0,0,0,0,0,1,15,2,0
LAX,Terminal 4,2018-11-28,1300 - 1400,5,24,13,55,11,55,145,24,9,8,0,0,0,5,191,2,4
LAX,Terminal 4,2018-11-28,1400 - 1500,8,56,28,68,17,68,253,84,19,37,18,0,0,10,421,2,6
LAX,Terminal 4,2018-11-28,1600 - 1700,11,45,21,53,15,53,205,30,37,6,0,0,0,10,288,2,6
LAX,Terminal 4,2018-11-28,1700 - 1800,31,43,0,0,31,43,0,8,15,0,0,0,0,0,23,1,0
LAX,Tom Bradley International Terminal,2018-11-28,0600 - 0700,11,95,27,100,21,100,1742,854,272,183,181,81,0,98,3411,13,26
LAX,Tom Bradley International Terminal,2018-11-28,0700 - 0800,13,70,28,73,19,73,499,294,35,81,52,0,0,26,987,4,22
LAX,Tom Bradley International Terminal,2018-11-28,0800 - 0900,12,68,24,68,17,68,1025,201,114,133,56,0,0,47,1576,7,22
LAX,Tom Bradley International Terminal,2018-11-28,0900 - 1000,12,51,24,70,19,70,710,145,67,127,53,0,0,40,1142,5,29
LAX,Tom Bradley International Terminal,2018-11-28,1000 - 1100,8,30,14,40,12,40,627,193,55,0,0,0,0,26,901,4,20
LAX,Tom Bradley International Terminal,2018-11-28,1100 - 1200,8,41,20,60,16,60,536,168,85,47,0,0,0,27,863,4,28
LAX,Tom Bradley International Terminal,2018-11-28,1200 - 1300,10,49,17,52,14,52,742,288,116,10,0,0,0,33,1189,4,25
LAX,Tom Bradley International Terminal,2018-11-28,1300 - 1400,14,59,23,65,19,65,1010,697,286,127,22,0,0,88,2230,9,32
LAX,Tom Bradley International Terminal,2018-11-28,1400 - 1500,11,54,23,67,18,67,806,172,160,120,34,0,0,43,1335,5,24
LAX,Tom Bradley International Terminal,2018-11-28,1500 - 1600,11,34,14,34,12,34,796,381,46,0,0,0,0,35,1258,4,25
LAX,Tom Bradley International Terminal,2018-11-28,1600 - 1700,8,27,9,37,8,37,1140,297,19,0,0,0,0,44,1500,8,25
LAX,Tom Bradley International Terminal,2018-11-28,1700 - 1800,14,60,22,88,17,88,1522,968,137,90,113,0,0,87,2917,11,26
LAX,Tom Bradley International Terminal,2018-11-28,1800 - 1900,11,91,34,97,21,97,1086,304,70,27,196,25,0,51,1759,10,26
LAX,Tom Bradley International Terminal,2018-11-28,1900 - 2000,12,72,25,83,19,83,936,445,50,104,109,0,0,63,1707,8,23
LAX,Tom Bradley International Terminal,2018-11-28,2000 - 2100,7,62,14,62,10,62,884,127,62,8,5,0,0,34,1120,6,18
LAX,Tom Bradley International Terminal,2018-11-28,2100 - 2200,13,36,18,37,15,37,246,194,22,0,0,0,0,19,481,4,12
LAX,Tom Bradley International Terminal,2018-11-28,2200 - 2300,4,30,8,42,6,42,614,59,16,0,0,0,0,37,726,5,13
LAX,Tom Bradley International Terminal,2018-11-28,2300 - 0000,16,43,20,43,18,43,263,329,97,0,0,0,0,26,715,5,12
LAX,Satellite 2,2018-11-29,0600 - 0700,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,2,0
LAX,Satellite 2,2018-11-29,0900 - 1000,5,22,9,22,8,22,116,11,0,0,0,0,0,12,139,2,3
LAX,Satellite 2,2018-11-29,1000 - 1100,6,9,8,11,7,11,36,0,0,0,0,0,0,0,36,1,2
LAX,Satellite 2,2018-11-29,1100 - 1200,13,47,17,48,16,48,186,113,24,4,0,0,0,9,336,3,5
LAX,Satellite 2,2018-11-29,1200 - 1300,13,45,25,64,22,64,213,133,37,48,15,0,0,17,463,4,5
LAX,Satellite 2,2018-11-29,1500 - 1600,7,19,12,23,9,23,234,38,0,0,0,0,0,8,280,2,4
LAX,Satellite 2,2018-11-29,1600 - 1700,11,24,17,35,15,35,76,44,11,0,0,0,0,4,135,1,4
LAX,Satellite 2,2018-11-29,1800 - 1900,12,47,22,51,17,51,283,128,66,14,0,0,0,14,505,3,5
LAX,Satellite 7,2018-11-29,0600 - 0700,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,0
LAX,Satellite 7,2018-11-29,0800 - 0900,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,0
LAX,Satellite 7,2018-11-29,1000 - 1100,9,32,15,36,12,36,147,43,17,0,0,0,0,5,212,1,5
LAX,Satellite 7,2018-11-29,1400 - 1500,4,25,14,45,10,45,118,12,12,0,0,0,0,4,146,1,4
LAX,Satellite 7,2018-11-29,1500 - 1600,0,4,0,4,0,4,162,0,0,0,0,0,0,4,166,2,3
LAX,Satellite 7,2018-11-29,1600 - 1700,1,9,1,8,1,9,132,0,0,0,0,0,0,4,136,2,3
LAX,Satellite 7,2018-11-29,1700 - 1800,18,50,32,70,28,70,75,156,57,52,21,0,0,9,370,2,8
LAX,Satellite 7,2018-11-29,1800 - 1900,2,29,0,0,1,29,92,6,0,0,0,0,0,3,101,2,4
LAX,Satellite 7,2018-11-29,2100 - 2200,21,25,0,0,21,25,0,15,0,0,0,0,0,1,16,1,0
LAX,Terminal 4,2018-11-29,0500 - 0600,36,41,0,0,36,41,0,1,13,0,0,0,0,1,15,1,0
LAX,Terminal 4,2018-11-29,0600 - 0700,22,37,37,37,23,37,1,14,2,0,0,0,0,0,17,1,0
LAX,Terminal 4,2018-11-29,1100 - 1200,9,39,20,53,14,53,171,42,13,11,0,0,0,8,245,1,4
LAX,Terminal 4,2018-11-29,1300 - 1400,20,39,27,47,23,47,20,98,17,4,0,0,0,3,142,1,5
LAX,Terminal 4,2018-11-29,1400 - 1500,21,28,21,25,21,28,0,68,0,0,0,0,0,3,71,1,3
LAX,Terminal 4,2018-11-29,1500 - 1600,16,20,0,0,16,20,4,2,0,0,0,0,0,0,6,1,0
LAX,Terminal 4,2018-11-29,1600 - 1700,6,32,13,35,8,35,170,20,6,0,0,0,0,7,203,1,5
LAX,Terminal 4,2018-11-29,1900 - 2000,29,33,0,0,29,33,0,4,1,0,0,0,0,1,6,1,0
LAX,Tom Bradley International Terminal,2018-11-29,0500 - 0600,24,90,41,97,33,97,152,211,140,152,59,10,0,24,748,3,20
LAX,Tom Bradley International Terminal,2018-11-29,0600 - 0700,13,76,28,89,22,89,1215,581,205,115,232,0,0,70,2418,8,26
LAX,Tom Bradley International Terminal,2018-11-29,0700 - 0800,19,81,43,107,32,107,289,101,20,36,61,68,0,19,594,2,16
LAX,Tom Bradley International Terminal,2018-11-29,0800 - 0900,15,82,30,116,24,116,882,307,113,103,211,12,0,50,1678,7,21
LAX,Tom Bradley International Terminal,2018-11-29,0900 - 1000,17,72,43,118,32,118,431,344,38,24,100,133,0,30,1100,5,18
LAX,Tom Bradley International Terminal,2018-11-29,1000 - 1100,9,62,21,95,17,95,826,146,33,42,97,6,0,44,1194,6,23
LAX,Tom Bradley International Terminal,2018-11-29,1100 - 1200,13,68,30,87,23,87,871,198,76,145,191,0,0,54,1535,8,25
LAX,Tom Bradley International Terminal,2018-11-29,1200 - 1300,8,60,20,59,15,60,642,100,141,73,0,0,0,37,993,4,25
LAX,Tom Bradley International Terminal,2018-11-29,1300 - 1400,12,106,31,116,24,116,995,303,151,106,105,107,0,64,1831,7,26
LAX,Tom Bradley International Terminal,2018-11-29,1400 - 1500,6,103,36,110,25,110,859,94,24,23,123,155,0,56,1334,6,26
LAX,Tom Bradley International Terminal,2018-11-29,1500 - 1600,7,36,17,53,13,53,528,81,103,39,0,0,0,22,773,3,19
LAX,Tom Bradley International Terminal,2018-11-29,1600 - 1700,7,38,15,57,13,57,761,273,73,9,0,0,0,38,1154,6,24
LAX,Tom Bradley International Terminal,2018-11-29,1700 - 1800,12,89,22,85,17,89,1049,444,171,102,52,0,0,56,1874,8,21
LAX,Tom Bradley International Terminal,2018-11-29,1800 - 1900,6,52,20,76,12,76,718,115,42,46,16,0,0,32,969,7,16
LAX,Tom Bradley International Terminal,2018-11-29,1900 - 2000,12,73,26,78,18,78,1137,275,107,133,115,0,0,63,1830,10,24
LAX,Tom Bradley International Terminal,2018-11-29,2000 - 2100,3,18,5,57,4,57,494,25,5,3,0,0,0,21,548,4,14
LAX,Tom Bradley International Terminal,2018-11-29,2100 - 2200,5,36,12,36,8,36,644,138,6,0,0,0,0,25,813,5,11
LAX,Tom Bradley International Terminal,2018-11-29,2200 - 2300,4,18,4,22,4,22,336,25,0,0,0,0,0,20,381,4,12
LAX,Tom Bradley International Terminal,2018-11-29,2300 - 0000,14,61,18,67,16,67,509,148,121,71,6,0,0,129,984,8,19
LAX,Satellite 2,2018-11-30,0700 - 0800,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,0
LAX,Satellite 2,2018-11-30,0900 - 1000,9,20,11,25,10,25,74,18,0,0,0,0,0,2,94,1,4
LAX,Satellite 2,2018-11-30,1100 - 1200,13,29,14,30,14,30,105,75,0,0,0,0,0,5,185,1,6
LAX,Satellite 2,2018-11-30,1200 - 1300,9,36,13,36,11,36,306,102,14,0,0,0,0,13,435,4,6
LAX,Satellite 2,2018-11-30,1300 - 1400,11,41,19,44,16,44,199,149,35,0,0,0,0,13,396,2,5
LAX,Satellite 2,2018-11-30,1500 - 1600,7,18,9,13,8,18,114,4,0,0,0,0,0,1,119,1,5
LAX,Satellite 2,2018-11-30,1600 - 1700,7,18,9,23,9,23,109,19,0,0,0,0,0,2,130,1,5
LAX,Satellite 2,2018-11-30,1700 - 1800,8,27,9,15,8,27,142,7,0,0,0,0,0,5,154,2,5
LAX,Satellite 2,2018-11-30,1800 - 1900,7,24,12,28,10,28,136,44,0,0,0,0,0,5,185,2,5
LAX,Satellite 2,2018-11-30,1900 - 2000,12,29,15,30,13,30,155,99,0,0,0,0,0,8,262,2,4
LAX,Satellite 7,2018-11-30,0500 - 0600,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0
LAX,Satellite 7,2018-11-30,0900 - 1000,17,34,31,53,24,53,51,112,23,25,0,0,0,7,218,1,6
LAX,Satellite 7,2018-11-30,1100 - 1200,1,25,5,27,3,27,117,14,0,0,0,0,0,3,134,1,7
LAX,Satellite 7,2018-11-30,1300 - 1400,0,0,0,0,0,0,110,0,0,0,0,0,0,1,111,1,4
LAX,Satellite 7,2018-11-30,1500 - 1600,5,26,12,36,9,36,173,20,9,0,0,0,0,5,207,1,6
LAX,Satellite 7,2018-11-30,1600 - 1700,2,20,11,29,6,29,330,53,0,0,0,0,0,7,390,3,6
LAX,Satellite 7,2018-11-30,1700 - 1800,2,24,4,23,4,24,102,8,0,0,0,0,0,4,114,1,5
LAX,Satellite 7,2018-11-30,1800 - 1900,1,15,4,19,1,19,220,4,0,0,0,0,0,8,232,2,6
LAX,Satellite 7,2018-11-30,2100 - 2200,24,27,0,0,24,27,0,6,0,0,0,0,0,1,7,1,0
LAX,Satellite 7,2018-11-30,2200 - 2300,20,23,0,0,20,23,0,7,0,0,0,0,0,1,8,1,0
LAX,Terminal 4,2018-11-30,0500 - 0600,20,23,0,0,20,23,0,12,0,0,0,0,0,1,13,1,0
LAX,Terminal 4,2018-11-30,0600 - 0700,15,19,0,0,15,19,4,9,0,0,0,0,0,0,13,1,0
LAX,Terminal 4,2018-11-30,1000 - 1100,19,38,26,45,22,45,33,83,24,0,0,0,0,5,145,1,4
LAX,Terminal 4,2018-11-30,1100 - 1200,20,55,32,65,25,65,45,114,28,16,7,0,0,7,217,1,6
LAX,Terminal 4,2018-11-30,1300 - 1400,22,69,36,82,33,82,22,128,61,19,28,0,0,8,266,1,5
LAX,Terminal 4,2018-11-30,1400 - 1500,18,22,19,19,18,22,0,46,0,0,0,0,0,1,47,1,1
LAX,Terminal 4,2018-11-30,1500 - 1600,8,19,28,80,22,80,159,45,17,22,29,0,0,8,280,1,4
LAX,Terminal 4,2018-11-30,1600 - 1700,25,67,45,83,31,83,12,165,52,15,31,0,0,7,282,1,4
LAX,Tom Bradley International Terminal,2018-11-30,0500 - 0600,11,59,26,69,19,69,452,233,104,67,16,0,0,26,898,4,27
LAX,Tom Bradley International Terminal,2018-11-30,0600 - 0700,10,48,26,68,20,68,948,330,212,204,39,0,0,51,1784,6,25
LAX,Tom Bradley International Terminal,2018-11-30,0700 - 0800,7,41,19,56,15,56,584,158,141,21,0,0,0,38,942,3,20
LAX,Tom Bradley International Terminal,2018-11-30,0800 - 0900,14,113,30,113,24,113,1021,485,146,132,243,5,0,63,2095,7,28
LAX,Tom Bradley International Terminal,2018-11-30,0900 - 1000,7,32,23,77,19,77,650,126,9,73,114,0,0,30,1002,5,21
LAX,Tom Bradley International Terminal,2018-11-30,1000 - 1100,8,43,16,53,13,53,847,278,112,16,0,0,0,50,1303,6,23
LAX,Tom Bradley International Terminal,2018-11-30,1100 - 1200,9,42,17,48,14,48,528,183,102,5,0,0,0,34,852,6,19
LAX,Tom Bradley International Terminal,2018-11-30,1200 - 1300,6,35,14,48,11,48,701,187,62,6,0,0,0,31,987,5,19
LAX,Tom Bradley International Terminal,2018-11-30,1300 - 1400,11,67,31,118,24,118,1392,447,273,107,179,110,0,79,2587,9,28
LAX,Tom Bradley International Terminal,2018-11-30,1400 - 1500,7,51,16,62,11,62,525,62,13,38,6,0,0,21,665,3,17
LAX,Tom Bradley International Terminal,2018-11-30,1500 - 1600,11,31,12,29,11,31,467,148,1,0,0,0,0,19,635,3,19
LAX,Tom Bradley International Terminal,2018-11-30,1600 - 1700,7,58,10,69,9,69,1162,212,14,15,6,0,0,42,1451,7,26
LAX,Tom Bradley International Terminal,2018-11-30,1700 - 1800,11,93,33,109,23,109,1160,601,93,73,169,89,0,69,2254,9,27
LAX,Tom Bradley International Terminal,2018-11-30,1800 - 1900,10,78,26,97,19,97,1056,326,51,33,159,7,0,51,1683,11,28
LAX,Tom Bradley International Terminal,2018-11-30,1900 - 2000,9,79,26,87,18,87,1085,127,60,88,161,0,0,48,1569,6,30
LAX,Tom Bradley International Terminal,2018-11-30,2000 - 2100,7,70,19,72,12,72,548,54,65,22,22,0,0,21,732,5,13
LAX,Tom Bradley International Terminal,2018-11-30,2100 - 2200,6,28,8,28,6,28,410,44,0,0,0,0,0,15,469,4,14
LAX,Tom Bradley International Terminal,2018-11-30,2200 - 2300,4,28,7,35,5,35,430,55,3,0,0,0,0,19,507,4,16
LAX,Tom Bradley International Terminal,2018-11-30,2300 - 0000,12,65,17,66,15,66,480,204,77,15,5,0,0,41,822,7,17
LAX,Satellite 2,2018-12-01,0700 - 0800,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,0
LAX,Satellite 2,2018-12-01,0800 - 0900,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0
LAX,Satellite 2,2018-12-01,0900 - 1000,6,16,10,18,9,18,101,16,0,0,0,0,0,2,119,1,6
LAX,Satellite 2,2018-12-01,1000 - 1100,4,7,4,8,4,8,33,0,0,0,0,0,0,2,35,1,4
LAX,Satellite 2,2018-12-01,1100 - 1200,10,37,19,44,15,44,149,82,30,0,0,0,0,10,271,3,6
LAX,Satellite 2,2018-12-01,1200 - 1300,9,38,15,40,13,40,189,71,13,0,0,0,0,9,282,2,8
LAX,Satellite 2,2018-12-01,1300 - 1400,9,26,15,39,12,39,288,103,22,0,0,0,0,9,422,2,6
LAX,Satellite 2,2018-12-01,1400 - 1500,6,15,8,15,7,15,200,0,0,0,0,0,0,5,205,2,6
LAX,Satellite 2,2018-12-01,1500 - 1600,8,17,10,17,9,17,135,6,0,0,0,0,0,2,143,1,4
LAX,Satellite 2,2018-12-01,1600 - 1700,9,25,10,24,10,25,121,22,0,0,0,0,0,6,149,2,5
LAX,Satellite 2,2018-12-01,1700 - 1800,8,16,7,10,8,16,140,8,0,0,0,0,0,4,152,1,5
LAX,Satellite 2,2018-12-01,1800 - 1900,13,31,15,33,14,33,253,242,8,0,0,0,0,16,519,4,6
LAX,Satellite 7,2018-12-01,0900 - 1000,6,25,13,30,7,30,174,20,0,0,0,0,0,6,200,1,4
LAX,Satellite 7,2018-12-01,1300 - 1400,0,0,0,0,0,0,120,0,0,0,0,0,0,2,122,1,3
LAX,Satellite 7,2018-12-01,1400 - 1500,0,0,0,0,0,0,124,0,0,0,0,0,0,3,127,1,3
LAX,Satellite 7,2018-12-01,1600 - 1700,9,41,19,55,12,55,542,213,44,10,0,0,0,27,836,5,6
LAX,Satellite 7,2018-12-01,1700 - 1800,0,5,0,5,0,5,212,0,0,0,0,0,0,5,217,2,4
LAX,Satellite 7,2018-12-01,1800 - 1900,0,0,0,0,0,0,133,0,0,0,0,0,0,5,138,1,3
LAX,Satellite 7,2018-12-01,2100 - 2200,25,32,0,0,25,32,0,14,7,0,0,0,0,0,21,2,0
LAX,Terminal 4,2018-12-01,0600 - 0700,7,18,0,0,7,18,13,4,0,0,0,0,0,2,19,2,0
LAX,Terminal 4,2018-12-01,1100 - 1200,16,58,31,79,22,79,162,192,32,27,22,0,0,15,450,2,5
LAX,Terminal 4,2018-12-01,1200 - 1300,5,16,8,16,5,16,80,4,0,0,0,0,0,4,88,1,4
LAX,Terminal 4,2018-12-01,1300 - 1400,23,38,33,59,30,59,2,122,59,25,0,0,0,5,213,2,4
LAX,Terminal 4,2018-12-01,1400 - 1500,21,32,25,32,22,32,6,109,3,0,0,0,0,4,122,1,4
LAX,Terminal 4,2018-12-01,1500 - 1600,13,15,0,0,13,15,6,0,0,0,0,0,0,1,7,1,0
LAX,Terminal 4,2018-12-01,1600 - 1700,11,37,14,34,12,37,114,43,8,0,0,0,0,5,170,2,5
LAX,Tom Bradley International Terminal,2018-12-01,0000 - 0100,10,33,12,36,11,36,91,9,14,0,0,0,0,2,116,1,11
LAX,Tom Bradley International Terminal,2018-12-01,0500 - 0600,33,59,48,110,38,110,0,164,205,68,25,7,0,15,484,2,15
LAX,Tom Bradley International Terminal,2018-12-01,0600 - 0700,9,87,42,139,28,139,1334,551,77,41,139,236,82,74,2534,8,20
LAX,Tom Bradley International Terminal,2018-12-01,0700 - 0800,8,91,32,122,23,122,1029,192,42,6,37,191,8,42,1547,6,20
LAX,Tom Bradley International Terminal,2018-12-01,0800 - 0900,9,54,35,102,24,102,1067,134,52,48,158,119,0,44,1622,6,23
LAX,Tom Bradley International Terminal,2018-12-01,0900 - 1000,11,49,26,83,21,83,757,194,103,46,146,0,0,42,1288,6,21
LAX,Tom Bradley International Terminal,2018-12-01,1000 - 1100,10,36,40,93,26,93,447,209,38,79,143,5,0,29,950,4,18
LAX,Tom Bradley International Terminal,2018-12-01,1100 - 1200,10,84,22,93,17,93,1001,158,69,25,140,3,0,55,1451,8,17
LAX,Tom Bradley International Terminal,2018-12-01,1200 - 1300,8,76,26,84,19,84,941,142,71,73,143,0,0,43,1413,6,23
LAX,Tom Bradley International Terminal,2018-12-01,1300 - 1400,11,98,31,99,23,99,1083,504,148,130,202,48,0,64,2179,8,27
LAX,Tom Bradley International Terminal,2018-12-01,1400 - 1500,10,64,25,86,19,86,820,149,34,61,134,0,0,44,1242,7,23
LAX,Tom Bradley International Terminal,2018-12-01,1500 - 1600,5,45,13,55,9,55,1041,223,75,8,0,0,0,49,1396,6,24
LAX,Tom Bradley International Terminal,2018-12-01,1600 - 1700,7,69,17,91,12,91,1602,368,130,28,12,1,0,66,2207,10,28
LAX,Tom Bradley International Terminal,2018-12-01,1700 - 1800,13,60,26,79,19,79,1044,627,145,97,99,0,0,59,2071,9,28
LAX,Tom Bradley International Terminal,2018-12-01,1800 - 1900,5,63,19,63,11,63,608,71,51,45,10,0,0,24,809,5,21
LAX,Tom Bradley International Terminal,2018-12-01,1900 - 2000,9,55,21,82,15,82,1282,379,165,93,36,0,0,63,2018,10,25
LAX,Tom Bradley International Terminal,2018-12-01,2000 - 2100,9,56,21,57,14,57,467,159,82,27,0,0,0,23,758,5,20
LAX,Tom Bradley International Terminal,2018-12-01,2100 - 2200,9,29,8,22,9,29,526,108,0,0,0,0,0,13,647,5,14
LAX,Tom Bradley International Terminal,2018-12-01,2200 - 2300,11,52,11,57,11,57,722,78,143,24,0,0,0,43,1010,7,20
LAX,Tom Bradley International Terminal,2018-12-01,2300 - 0000,9,51,14,53,11,53,466,114,48,10,0,0,0,38,676,6,14
LAX,Satellite 2,2018-12-02,0600 - 0700,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,1,0
LAX,Satellite 2,2018-12-02,0700 - 0800,10,18,0,0,10,18,17,2,0,0,0,0,0,0,19,1,0
LAX,Satellite 2,2018-12-02,0800 - 0900,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0
LAX,Satellite 2,2018-12-02,0900 - 1000,10,16,17,32,15,32,75,57,2,0,0,0,0,4,138,1,6
LAX,Satellite 2,2018-12-02,1000 - 1100,7,14,9,16,8,16,63,1,0,0,0,0,0,2,66,1,6
LAX,Satellite 2,2018-12-02,1100 - 1200,14,30,17,32,15,32,96,88,6,0,0,0,0,6,196,1,7
LAX,Satellite 2,2018-12-02,1200 - 1300,18,51,22,53,20,53,185,167,95,10,0,0,0,16,473,4,7
LAX,Satellite 2,2018-12-02,1300 - 1400,10,21,13,23,11,23,266,83,0,0,0,0,0,9,358,2,7
LAX,Satellite 2,2018-12-02,1500 - 1600,6,14,8,13,6,14,154,0,0,0,0,0,0,4,158,1,5
LAX,Satellite 2,2018-12-02,1600 - 1700,10,24,16,28,12,28,104,55,0,0,0,0,0,3,162,2,5
LAX,Satellite 2,2018-12-02,1700 - 1800,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,1,0
LAX,Satellite 2,2018-12-02,1800 - 1900,13,40,16,40,14,40,357,271,20,0,0,0,0,22,670,5,5
LAX,Satellite 2,2018-12-02,2100 - 2200,29,31,0,0,29,31,0,12,4,0,0,0,0,1,17,2,0
LAX,Satellite 7,2018-12-02,0600 - 0700,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1,0
LAX,Satellite 7,2018-12-02,0700 - 0800,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,0
LAX,Satellite 7,2018-12-02,1000 - 1100,7,24,11,24,8,24,199,27,0,0,0,0,0,4,230,1,5
LAX,Satellite 7,2018-12-02,1300 - 1400,0,0,0,0,0,0,108,0,0,0,0,0,0,4,112,1,3
LAX,Satellite 7,2018-12-02,1500 - 1600,4,26,14,33,9,33,237,79,7,0,0,0,0,8,331,2,7
LAX,Satellite 7,2018-12-02,1600 - 1700,4,17,4,17,4,17,296,5,0,0,0,0,0,8,309,2,6
LAX,Satellite 7,2018-12-02,1700 - 1800,2,17,5,18,3,18,430,13,0,0,0,0,0,14,457,3,7
LAX,Satellite 7,2018-12-02,1900 - 2000,5,11,0,0,5,11,9,0,0,0,0,0,0,1,10,1,0
LAX,Satellite 7,2018-12-02,2000 - 2100,25,35,0,0,25,35,0,16,3,0,0,0,0,1,20,1,0
LAX,Satellite 7,2018-12-02,2100 - 2200,25,35,0,0,25,35,0,14,4,0,0,0,0,0,18,1,0
LAX,Terminal 4,2018-12-02,0500 - 0600,21,26,0,0,21,26,3,10,0,0,0,0,0,0,13,1,0
LAX,Terminal 4,2018-12-02,0600 - 0700,18,21,0,0,18,21,2,10,0,0,0,0,0,0,12,1,0
LAX,Terminal 4,2018-12-02,1100 - 1200,7,26,17,46,12,46,148,37,22,1,0,0,0,7,215,1,5
LAX,Terminal 4,2018-12-02,1200 - 1300,21,41,26,58,23,58,29,201,27,13,0,0,0,8,278,1,4
LAX,Terminal 4,2018-12-02,1300 - 1400,3,37,9,52,7,52,139,11,8,5,0,0,0,6,169,1,5
LAX,Terminal 4,2018-12-02,1400 - 1500,4,20,4,8,4,20,119,5,0,0,0,0,0,2,126,1,3
LAX,Terminal 4,2018-12-02,1500 - 1600,8,25,15,33,11,33,130,31,8,0,0,0,0,5,174,1,6
LAX,Terminal 4,2018-12-02,1600 - 1700,7,27,10,27,8,27,282,59,0,0,0,0,0,9,350,2,4
LAX,Terminal 4,2018-12-02,1700 - 1800,16,19,0,0,16,19,2,5,0,0,0,0,0,1,8,1,0
LAX,Terminal 4,2018-12-02,1800 - 1900,17,21,0,0,17,21,2,8,0,0,0,0,0,0,10,1,0
LAX,Tom Bradley International Terminal,2018-12-02,0500 - 0600,6,46,18,70,12,70,477,121,38,20,6,0,0,25,687,3,20
LAX,Tom Bradley International Terminal,2018-12-02,0600 - 0700,15,57,31,91,25,91,662,729,205,55,197,4,0,60,1912,6,22
LAX,Tom Bradley International Terminal,2018-12-02,0700 - 0800,7,55,23,74,15,74,892,106,77,99,50,0,0,38,1262,5,17
LAX,Tom Bradley International Terminal,2018-12-02,0800 - 0900,13,65,31,89,22,89,1122,328,148,152,207,0,0,59,2016,8,26
LAX,Tom Bradley International Terminal,2018-12-02,0900 - 1000,12,68,23,79,19,79,607,263,90,35,84,0,0,32,1111,5,24
LAX,Tom Bradley International Terminal,2018-12-02,1000 - 1100,7,39,13,47,10,47,1178,255,117,8,0,0,0,58,1616,8,24
LAX,Tom Bradley International Terminal,2018-12-02,1100 - 1200,11,38,24,71,19,71,529,296,157,53,6,0,0,45,1086,5,24
LAX,Tom Bradley International Terminal,2018-12-02,1200 - 1300,9,49,15,53,13,53,857,269,99,6,0,0,0,44,1275,4,30
LAX,Tom Bradley International Terminal,2018-12-02,1300 - 1400,12,47,18,77,16,77,1543,798,170,55,55,0,0,80,2701,9,31
LAX,Tom Bradley International Terminal,2018-12-02,1400 - 1500,10,59,17,59,13,59,597,90,46,80,0,0,0,29,842,4,19
LAX,Tom Bradley International Terminal,2018-12-02,1500 - 1600,10,52,21,54,15,54,416,53,70,40,0,0,0,13,592,2,22
LAX,Tom Bradley International Terminal,2018-12-02,1600 - 1700,7,28,9,30,8,30,1312,208,0,0,0,0,0,49,1569,7,23
